job_id,service_category,service_subtype,zip_code,booking_month,job_description,estimate_lo,estimate_hi,original_estimate,final_price,deadline,complexity,scope_size,urgency,cat_Auto,cat_Chimney,cat_Cleaning,cat_Electrical,cat_Exterior,cat_Flooring,cat_General Contractor,cat_HVAC,cat_Handyman,cat_Landscaping,cat_Moving,cat_Painting,cat_Pest Control,cat_Plumbing,cat_Pool,cat_Remodeling,cat_Roofing,deadline_I'm flexible,deadline_Within 1 month,deadline_Within 1-2 weeks,booking_month_numeric,interval_width,interval_width_ratio,cat_is_prod,price_is_high,interval_is_wide
job_000440,Chimney,Chimney,24962,2026-03,Chimney,183,2492,1337,,As soon as possible,medium,medium,routine,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2309,12.617486269849802,0,0,0
job_000441,Exterior,Exterior,93871,2026-03,Exterior,454,3469,1961,,I'm flexible,medium,medium,routine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,3015,6.640969148367909,1,0,0
job_000442,General Contractor,General Contractor,72577,2026-04,General Contractor,881,11463,6172,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,10582,12.011350724164188,0,0,1
job_000443,Chimney,Chimney,17490,2026-02,Chimney,158,1841,999,,As soon as possible,medium,medium,routine,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1683,10.651898666760134,0,0,0
job_000444,Chimney,Chimney,22643,2026-02,Chimney,200,2401,1300,,Within 1-2 weeks,medium,medium,routine,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,2201,11.004999944975001,0,0,0
job_000445,Landscaping,Landscaping,72398,2026-01,Landscaping,163,1733,948,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1,1570,9.631901781399376,1,0,0
job_000446,Painting,Cabinet,37309,2026-01,Trim painting,360,2253,1306,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1893,5.2583333187268515,0,0,0
job_000447,General Contractor,General Contractor,51107,2026-01,General Contractor,864,9414,5139,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,8550,9.895833321879822,0,0,1
job_000448,Plumbing,Drain Cleaning,69428,2026-01,Replace kitchen sink shutoff valve (you supply valve),124,1456,790,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,1332,10.741935397242457,1,0,0
job_000449,Pest Control,General,79074,2026-02,"Bed bug heat treatment, 2BR apartment",338,1826,1082,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2,1488,4.402366850880571,0,0,0
job_000450,Appliance Repair,Appliance Repair,77016,2026-01,Appliance Repair,180,2373,1276,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,2193,12.183333265648148,0,0,0
job_000451,Handyman,Handyman,62650,2026-01,Handyman,92,479,285,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,387,4.206521693407373,1,0,0
job_000452,Chimney,Chimney,74875,2026-01,Chimney,248,1833,1040,,Within 1-2 weeks,medium,medium,routine,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1585,6.391129006487383,0,0,0
job_000453,Cleaning,Carpet Cleaning,10947,2026-04,Carpet cleaning entire house,119,774,446,,I'm flexible,medium,medium,routine,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4,655,5.504201634418473,1,0,0
job_000454,Cleaning,Window Washing,28958,2026-02,"Exterior window wash, 2-story, 20 windows",96,899,497,,I'm flexible,medium,medium,routine,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,803,8.364583246202258,1,0,0
job_000455,Painting,Cabinet,51561,2026-02,Trim painting,281,2437,1359,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,2156,7.672597837464065,0,0,0
job_000456,Pool,Pool,79473,2026-02,Pool,228,1724,976,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,1496,6.561403479993844,0,0,0
job_000457,Plumbing,Drain Cleaning,24727,2026-02,Clear clogged drain,105,1749,927,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2,1644,15.657142708027212,1,0,0
job_000458,Remodeling,Remodeling,65478,2026-03,Remodeling,239,1748,993,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,3,1509,6.313807504963148,0,0,0
job_000459,Appliance Repair,Appliance Repair,54317,2026-02,Appliance Repair,205,1944,1074,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1739,8.482926787888163,0,0,0
job_000460,Landscaping,Landscaping,25675,2026-03,Landscaping,159,1723,941,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,1564,9.836477925556743,1,0,0
job_000461,Auto,Auto,16726,2026-01,Auto,170,1870,1020,,Within 1 month,medium,medium,routine,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1700,9.99999994117647,0,0,0
job_000462,Exterior,Exterior,93914,2026-03,Exterior,534,3090,1812,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,2556,4.78651684496907,1,0,0
job_000463,Moving,Moving,47653,2026-03,Moving,213,2071,1142,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,3,1858,8.723004653882608,0,0,0
job_000464,Pest Control,Bed Bugs,22175,2026-03,Termite inspection and treatment,318,1578,948,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3,1260,3.9622641384834463,0,0,0
job_000465,Electrical,Outlet Installation,76868,2026-04,Install ceiling fan,116,1948,1032,,As soon as possible,medium,medium,routine,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1832,15.79310331212842,1,0,0
job_000466,HVAC,Ductwork,12007,2026-02,Install new thermostat,199,2285,1242,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2,2086,10.48241200762607,1,0,0
job_000467,Remodeling,Remodeling,23169,2026-02,Remodeling,169,1941,1055,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,1772,10.48520703854907,0,0,0
job_000468,General Contractor,General Contractor,10232,2026-02,General Contractor,1147,8035,4591,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,6888,6.005231032253503,0,0,1
job_000469,Flooring,Flooring,14773,2026-03,Flooring,219,1776,997,,As soon as possible,medium,medium,routine,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1557,7.109589008632014,0,0,0
job_000470,Landscaping,Landscaping,34933,2026-02,Landscaping,239,1160,699,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2,921,3.8535564692319815,1,0,0
job_000471,Appliance Repair,Appliance Repair,18476,2026-02,Appliance Repair,182,1941,1061,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1759,9.664835111731675,0,0,0
job_000472,Chimney,Chimney,88408,2026-03,Chimney,185,2359,1272,,Within 1 month,medium,medium,routine,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,2174,11.751351287830534,0,0,0
job_000473,Pest Control,Rodents,62036,2026-01,General pest control service,273,1965,1119,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1692,6.197802175099626,0,0,0
job_000474,Pest Control,Rodents,19248,2026-03,Rodent control and sealing,365,1951,1158,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3,1586,4.345205467547382,0,0,0
job_000475,Moving,Moving,90777,2026-02,Moving,215,2171,1193,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2,1956,9.097674376289886,0,0,0
job_000476,Chimney,Chimney,54841,2026-04,Chimney,222,1979,1100,,As soon as possible,medium,medium,routine,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1757,7.914414378763899,0,0,0
job_000477,Pest Control,General,54840,2026-02,"Bed bug heat treatment, 2BR apartment",323,2191,1257,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,1868,5.783281715841233,0,0,0
job_000478,Electrical,Lighting,93341,2026-02,Install new outlets in kitchen,154,2448,1301,,Within 1 month,medium,medium,routine,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2294,14.89610379937595,1,0,0
job_000479,Pest Control,Bed Bugs,20829,2026-02,General pest control service,323,1598,960,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,1275,3.947368408831677,0,0,0
job_000480,Electrical,Wiring,29409,2026-02,Install new outlets in kitchen,182,1979,1080,,As soon as possible,medium,medium,routine,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1797,9.87362631937568,1,0,0
job_000481,Painting,Cabinet,93871,2026-01,Cabinet refinishing,313,2146,1229,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,1833,5.856230013238882,0,0,0
job_000482,Electrical,Outlet Installation,34482,2026-01,Replace light switches,179,2320,1249,,As soon as possible,medium,medium,routine,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2141,11.960893787927969,1,0,0
job_000483,Appliance Repair,Appliance Repair,74305,2026-02,Appliance Repair,178,1561,869,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,1383,7.769662877698523,0,0,0
job_000484,Cleaning,Carpet Cleaning,65514,2026-04,Window washing service,81,1247,664,,As soon as possible,medium,medium,routine,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1166,14.395061550678253,1,0,0
job_000485,Auto,Auto,82658,2026-03,Auto,245,2136,1190,,Within 1 month,medium,medium,routine,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1891,7.718367315435236,0,0,0
job_000486,Painting,Exterior,57840,2026-03,Cabinet refinishing,240,2065,1152,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3,1825,7.604166634982639,0,0,0
job_000487,HVAC,AC Repair,66789,2026-01,Clean ductwork,208,2374,1291,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1,2166,10.41346148839682,1,0,0
job_000488,Pool,Pool,57916,2026-02,Pool,174,2245,1209,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2,2071,11.902298782170696,0,0,0
job_000489,Chimney,Chimney,25798,2026-02,Chimney,161,1727,944,,Within 1 month,medium,medium,routine,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1566,9.726708014119826,0,0,0
job_000490,Pest Control,Rodents,52372,2026-02,Rodent control and sealing,373,2081,1227,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2,1708,4.579088459573489,0,0,0
job_000491,Pest Control,Termites,75507,2026-04,"Bed bug heat treatment, 2BR apartment",243,2467,1355,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,4,2224,9.152263336821962,0,0,0
job_000492,Remodeling,Remodeling,18341,2026-01,Remodeling,240,2338,1289,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1,2098,8.741666630243056,0,0,0
